Timestamp,OS,Machine_ID,Hostname,RAM_Usage_MB,Swap_Usage_MB,CPU_Usage,Page_Faults_Delta
1747420545.3296316,Windows,BT7274_BT7274,BT7274,12058.05859375,15649.703125,27.6,4265
1747420545.956335,Windows,BT7274_BT7274,BT7274,12061.04296875,15647.8125,35.8,4265
1747420546.5683334,Windows,BT7274_BT7274,BT7274,12052.65625,15644.734375,33.0,4146
1747420547.1768079,Windows,BT7274_BT7274,BT7274,12053.59765625,15648.46875,27.8,4146
1747420547.7701604,Windows,BT7274_BT7274,BT7274,12053.64453125,15652.6953125,26.9,3495
1747420548.277992,Windows,BT7274_BT7274,BT7274,12053.64453125,15652.6953125,26.9,3495
1747420548.856353,Windows,BT7274_BT7274,BT7274,12049.6953125,15653.59375,25.0,3495
1747420549.483237,Windows,BT7274_BT7274,BT7274,12054.33203125,15652.07421875,32.7,3552
1747420550.0953374,Windows,BT7274_BT7274,BT7274,12050.60546875,15653.32421875,28.9,3552
1747420550.755116,Windows,BT7274_BT7274,BT7274,12048.08984375,15676.46484375,33.9,4185
1747420551.3751268,Windows,BT7274_BT7274,BT7274,12048.08984375,15676.46484375,33.9,4185
1747420551.903357,Windows,BT7274_BT7274,BT7274,12081.4296875,15690.015625,45.9,4185
1747420552.5488331,Windows,BT7274_BT7274,BT7274,12077.765625,15679.28515625,59.7,4549
1747420553.160882,Windows,BT7274_BT7274,BT7274,12088.9140625,15691.33984375,42.6,4549
1747420553.812351,Windows,BT7274_BT7274,BT7274,12075.453125,15691.58984375,41.2,4138
1747420554.411745,Windows,BT7274_BT7274,BT7274,12087.453125,15665.5078125,48.3,4138
1747420554.9206378,Windows,BT7274_BT7274,BT7274,12087.453125,15665.5078125,48.3,4138
1747420555.5937111,Windows,BT7274_BT7274,BT7274,12091.59765625,15678.3203125,37.3,14248
1747420556.2040591,Windows,BT7274_BT7274,BT7274,12108.3359375,15722.390625,46.7,14248
1747420556.8702466,Windows,BT7274_BT7274,BT7274,12111.171875,15628.00390625,35.1,4914
1747420557.4632137,Windows,BT7274_BT7274,BT7274,12086.62890625,15607.7421875,40.2,4914
1747420557.9753265,Windows,BT7274_BT7274,BT7274,12086.62890625,15607.7421875,40.2,4914
1747420558.6215382,Windows,BT7274_BT7274,BT7274,12098.1796875,15603.01171875,35.7,3446
1747420559.216099,Windows,BT7274_BT7274,BT7274,12085.8046875,15571.33984375,50.8,3446
1747420559.7239618,Windows,BT7274_BT7274,BT7274,12085.8046875,15571.33984375,50.8,3446
1747420560.3629677,Windows,BT7274_BT7274,BT7274,12099.78125,15617.80859375,50.3,4942
1747420560.989316,Windows,BT7274_BT7274,BT7274,12099.78125,15617.80859375,50.3,4942
1747420561.5072737,Windows,BT7274_BT7274,BT7274,12070.75,15682.828125,51.2,4942
1747420562.0973868,Windows,BT7274_BT7274,BT7274,12000.3515625,15699.984375,49.6,5516
1747420562.7065628,Windows,BT7274_BT7274,BT7274,12000.3515625,15699.984375,49.6,5516
1747420563.3178177,Windows,BT7274_BT7274,BT7274,12009.8203125,15715.73828125,54.7,5516
1747420563.9867039,Windows,BT7274_BT7274,BT7274,12008.953125,15723.6484375,54.0,4214
1747420564.6114123,Windows,BT7274_BT7274,BT7274,12005.5859375,15740.0625,39.8,4214
1747420565.256821,Windows,BT7274_BT7274,BT7274,12029.01171875,15744.55859375,45.2,5637
1747420565.7768521,Windows,BT7274_BT7274,BT7274,12029.01171875,15744.55859375,45.2,5637
1747420566.4061475,Windows,BT7274_BT7274,BT7274,12026.91015625,15742.90234375,44.0,5637
1747420567.0792413,Windows,BT7274_BT7274,BT7274,12033.9453125,15743.5,38.4,5679
1747420567.6894543,Windows,BT7274_BT7274,BT7274,12035.6953125,15736.53125,41.4,5679
1747420568.3595276,Windows,BT7274_BT7274,BT7274,12040.47265625,15732.6953125,39.8,3406
1747420568.9560523,Windows,BT7274_BT7274,BT7274,12036.203125,15738.6640625,35.0,3406
1747420569.4719307,Windows,BT7274_BT7274,BT7274,12036.203125,15738.6640625,35.0,3406
1747420570.1148357,Windows,BT7274_BT7274,BT7274,12027.640625,15733.0390625,44.8,3579
1747420570.7239392,Windows,BT7274_BT7274,BT7274,12032.71875,15733.08203125,37.9,3579
1747420571.3815126,Windows,BT7274_BT7274,BT7274,12033.2890625,15732.62890625,32.9,4348
1747420571.9967408,Windows,BT7274_BT7274,BT7274,12026.13671875,15732.90234375,37.2,4348
1747420572.603719,Windows,BT7274_BT7274,BT7274,12024.8671875,15732.265625,33.7,4200
1747420573.210266,Windows,BT7274_BT7274,BT7274,12024.8671875,15732.265625,33.7,4200
1747420573.7880259,Windows,BT7274_BT7274,BT7274,12021.84375,15735.58203125,39.6,4200
1747420574.4251492,Windows,BT7274_BT7274,BT7274,12016.109375,15739.50390625,46.5,3594
1747420575.0626621,Windows,BT7274_BT7274,BT7274,12022.43359375,15735.09375,40.8,3594
1747420575.7212884,Windows,BT7274_BT7274,BT7274,12027.625,15740.91015625,40.3,4445
1747420576.2419283,Windows,BT7274_BT7274,BT7274,12027.625,15740.91015625,40.3,4445
1747420576.8713312,Windows,BT7274_BT7274,BT7274,12033.3515625,15761.85546875,44.3,4445
1747420577.542647,Windows,BT7274_BT7274,BT7274,12032.8828125,15765.51171875,50.4,5066
1747420578.146763,Windows,BT7274_BT7274,BT7274,12047.37890625,15798.36328125,45.5,5066
1747420578.7675953,Windows,BT7274_BT7274,BT7274,12047.37890625,15798.36328125,45.5,5066
1747420579.3888104,Windows,BT7274_BT7274,BT7274,12337.484375,15808.17578125,39.9,3848
1747420580.0573828,Windows,BT7274_BT7274,BT7274,12326.41796875,15796.94921875,51.4,3848
1747420580.7104342,Windows,BT7274_BT7274,BT7274,12314.76171875,15786.01953125,40.5,3634
1747420581.3231678,Windows,BT7274_BT7274,BT7274,12377.05859375,15741.421875,41.4,3634
1747420581.9657156,Windows,BT7274_BT7274,BT7274,12249.8515625,15746.203125,43.6,4900
1747420582.5587907,Windows,BT7274_BT7274,BT7274,12261.6953125,15746.21484375,33.8,4900
1747420583.0886755,Windows,BT7274_BT7274,BT7274,12261.6953125,15746.21484375,33.8,4900
1747420583.6655693,Windows,BT7274_BT7274,BT7274,12255.3125,15733.47265625,29.3,3497
1747420584.2901618,Windows,BT7274_BT7274,BT7274,12277.76171875,15693.9765625,32.6,3497
1747420584.918164,Windows,BT7274_BT7274,BT7274,12263.6484375,15703.171875,28.8,3555
1747420585.5180562,Windows,BT7274_BT7274,BT7274,12269.08203125,15697.23828125,28.3,3555
1747420586.123037,Windows,BT7274_BT7274,BT7274,12274.32421875,15720.9296875,30.2,3449
1747420586.725122,Windows,BT7274_BT7274,BT7274,12294.609375,15721.9375,26.6,3449
1747420587.3427658,Windows,BT7274_BT7274,BT7274,12298.015625,15717.74609375,28.7,4171
1747420587.9575431,Windows,BT7274_BT7274,BT7274,12299.17578125,15734.56640625,32.2,4171
1747420588.5274358,Windows,BT7274_BT7274,BT7274,12299.17578125,15734.56640625,32.2,4171
1747420589.0743525,Windows,BT7274_BT7274,BT7274,12320.51171875,15733.578125,37.2,4130
1747420589.67099,Windows,BT7274_BT7274,BT7274,12324.05859375,15730.86328125,45.5,4130
1747420590.3265345,Windows,BT7274_BT7274,BT7274,12324.05859375,15730.86328125,45.5,4130
1747420590.843245,Windows,BT7274_BT7274,BT7274,12345.80859375,15713.5078125,50.7,4228
1747420591.456202,Windows,BT7274_BT7274,BT7274,12365.6484375,15708.87109375,53.0,4228
1747420592.016459,Windows,BT7274_BT7274,BT7274,12357.53515625,15702.16796875,40.5,4979
1747420592.5313613,Windows,BT7274_BT7274,BT7274,12357.53515625,15702.16796875,40.5,4979
1747420593.111748,Windows,BT7274_BT7274,BT7274,12357.9296875,15706.5859375,32.7,4979
1747420593.7056937,Windows,BT7274_BT7274,BT7274,12369.58984375,15725.203125,28.7,3498
1747420594.3131084,Windows,BT7274_BT7274,BT7274,12403.8984375,15689.58984375,28.5,3498
1747420594.9695628,Windows,BT7274_BT7274,BT7274,12412.28515625,15625.5703125,46.4,4218
1747420595.5768023,Windows,BT7274_BT7274,BT7274,12412.28515625,15625.5703125,46.4,4218
1747420596.0972738,Windows,BT7274_BT7274,BT7274,12349.4765625,15495.33203125,50.6,4218
1747420596.7229602,Windows,BT7274_BT7274,BT7274,12292.44140625,15500.84765625,37.0,4258
1747420597.3307025,Windows,BT7274_BT7274,BT7274,12271.0390625,15501.08203125,34.7,4258
1747420597.9688072,Windows,BT7274_BT7274,BT7274,12279.21875,15495.60546875,37.3,4207
1747420598.580604,Windows,BT7274_BT7274,BT7274,12290.375,15466.5,36.4,4207
1747420599.1887245,Windows,BT7274_BT7274,BT7274,12271.828125,15493.56640625,30.8,3447
1747420599.7842176,Windows,BT7274_BT7274,BT7274,12264.76171875,15534.33203125,34.3,3447
1747420600.2876813,Windows,BT7274_BT7274,BT7274,12264.76171875,15534.33203125,34.3,3447
1747420600.9344542,Windows,BT7274_BT7274,BT7274,12281.46484375,15564.86328125,28.7,3276
1747420601.5339327,Windows,BT7274_BT7274,BT7274,12289.8828125,15647.15234375,33.3,3276
1747420602.1561928,Windows,BT7274_BT7274,BT7274,12288.37890625,15698.90625,32.6,4389
1747420602.768882,Windows,BT7274_BT7274,BT7274,12291.30859375,15687.30078125,41.9,4389
1747420603.4727423,Windows,BT7274_BT7274,BT7274,12313.171875,15647.8515625,46.3,4407
1747420604.081,Windows,BT7274_BT7274,BT7274,12293.859375,15635.86328125,26.0,4407
1747420604.694952,Windows,BT7274_BT7274,BT7274,12304.58203125,15594.4609375,29.5,3352
1747420605.3023307,Windows,BT7274_BT7274,BT7274,12286.65625,15547.3984375,27.8,3352
1747420605.9001293,Windows,BT7274_BT7274,BT7274,12284.00390625,15567.86328125,26.0,3435
1747420606.4108005,Windows,BT7274_BT7274,BT7274,12284.00390625,15567.86328125,26.0,3435
1747420607.0207968,Windows,BT7274_BT7274,BT7274,12265.59765625,15618.8359375,27.2,3435
1747420607.62667,Windows,BT7274_BT7274,BT7274,12262.8046875,15678.7734375,33.5,4297
1747420608.240454,Windows,BT7274_BT7274,BT7274,12259.0546875,15678.4921875,28.8,4297
1747420608.7966003,Windows,BT7274_BT7274,BT7274,12254.39453125,15680.69921875,30.8,4193
1747420609.4257166,Windows,BT7274_BT7274,BT7274,12247.44140625,15680.765625,33.5,4193
1747420610.0158813,Windows,BT7274_BT7274,BT7274,12244.69921875,15688.16796875,38.3,3370
1747420610.5321724,Windows,BT7274_BT7274,BT7274,12244.69921875,15688.16796875,38.3,3370
1747420611.1098688,Windows,BT7274_BT7274,BT7274,12248.203125,15680.02734375,35.1,3370
1747420611.7349803,Windows,BT7274_BT7274,BT7274,12248.50390625,15684.890625,31.7,4254
1747420612.3592808,Windows,BT7274_BT7274,BT7274,12242.0703125,15684.4375,32.9,4254
1747420613.000888,Windows,BT7274_BT7274,BT7274,12246.0625,15684.76953125,31.1,3539
1747420613.6181178,Windows,BT7274_BT7274,BT7274,12245.21875,15715.1484375,38.2,3539
1747420614.2598011,Windows,BT7274_BT7274,BT7274,12281.49609375,15762.91015625,56.4,3990
1747420614.7710116,Windows,BT7274_BT7274,BT7274,12281.49609375,15762.91015625,56.4,3990
1747420615.382158,Windows,BT7274_BT7274,BT7274,12277.84375,15768.58984375,34.3,3990
1747420616.0244968,Windows,BT7274_BT7274,BT7274,12303.66796875,15734.1953125,37.6,3467
1747420616.6557155,Windows,BT7274_BT7274,BT7274,12297.60546875,15705.89453125,33.4,3467
1747420617.3287015,Windows,BT7274_BT7274,BT7274,12314.6875,15723.80859375,26.8,4273
1747420617.9446547,Windows,BT7274_BT7274,BT7274,12316.63671875,15701.46875,26.0,4273
1747420618.5498524,Windows,BT7274_BT7274,BT7274,12322.9765625,15648.6640625,33.8,4479
1747420619.0634751,Windows,BT7274_BT7274,BT7274,12322.9765625,15648.6640625,33.8,4479
1747420619.6767669,Windows,BT7274_BT7274,BT7274,12323.578125,15713.6953125,43.2,4479
1747420620.3025627,Windows,BT7274_BT7274,BT7274,12323.828125,15779.5390625,54.2,5537
1747420620.8180978,Windows,BT7274_BT7274,BT7274,12323.828125,15779.5390625,54.2,5537
1747420621.4131436,Windows,BT7274_BT7274,BT7274,12312.26953125,15805.88671875,47.1,5537
1747420622.0076718,Windows,BT7274_BT7274,BT7274,12316.92578125,15796.6015625,51.8,5242
1747420622.5248213,Windows,BT7274_BT7274,BT7274,12316.92578125,15796.6015625,51.8,5242
1747420623.118303,Windows,BT7274_BT7274,BT7274,12303.91796875,15799.70703125,45.5,5242
1747420623.7255695,Windows,BT7274_BT7274,BT7274,12306.53125,15798.94921875,44.4,3498
1747420624.3291986,Windows,BT7274_BT7274,BT7274,12302.12890625,15785.453125,38.5,3498
1747420624.8364627,Windows,BT7274_BT7274,BT7274,12302.12890625,15785.453125,38.5,3498
1747420625.477034,Windows,BT7274_BT7274,BT7274,12297.0234375,15779.0625,32.8,3471
1747420626.0744014,Windows,BT7274_BT7274,BT7274,12301.3203125,15769.41796875,44.1,3471
1747420626.5858424,Windows,BT7274_BT7274,BT7274,12301.3203125,15769.41796875,44.1,3471
1747420627.288879,Windows,BT7274_BT7274,BT7274,12115.6171875,15759.12890625,55.5,5719
1747420627.8993864,Windows,BT7274_BT7274,BT7274,11924.37890625,15733.03125,48.4,5719
1747420628.5261037,Windows,BT7274_BT7274,BT7274,11909.88671875,15730.96875,42.4,4225
1747420629.044587,Windows,BT7274_BT7274,BT7274,11909.88671875,15730.96875,42.4,4225
1747420629.6520078,Windows,BT7274_BT7274,BT7274,11904.3828125,15731.6640625,39.6,4225
1747420630.2738247,Windows,BT7274_BT7274,BT7274,11902.63671875,15729.34765625,35.6,4728
1747420630.8963335,Windows,BT7274_BT7274,BT7274,11901.1015625,15723.50390625,38.8,4728
1747420631.518338,Windows,BT7274_BT7274,BT7274,11904.98828125,15730.87109375,37.1,4728
1747420632.0391197,Windows,BT7274_BT7274,BT7274,11904.98828125,15730.87109375,37.1,4101
1747420632.6462476,Windows,BT7274_BT7274,BT7274,11907.74609375,15720.3515625,43.9,4101
1747420633.3067772,Windows,BT7274_BT7274,BT7274,11899.3515625,15733.109375,36.1,3458
1747420633.9130116,Windows,BT7274_BT7274,BT7274,11894.6015625,15714.09765625,38.8,3458
1747420634.6517298,Windows,BT7274_BT7274,BT7274,11869.0859375,15702.89453125,34.6,4140
1747420635.2646716,Windows,BT7274_BT7274,BT7274,11859.33984375,15698.52734375,31.1,4140
1747420635.8936777,Windows,BT7274_BT7274,BT7274,11857.55078125,15692.49609375,24.8,2778
1747420636.5034149,Windows,BT7274_BT7274,BT7274,11857.53125,15691.10546875,25.0,2778
1747420637.1507452,Windows,BT7274_BT7274,BT7274,11853.74609375,15679.21875,24.9,4236
1747420637.7254655,Windows,BT7274_BT7274,BT7274,11848.6640625,15641.9765625,25.8,4236
1747420638.313685,Windows,BT7274_BT7274,BT7274,11841.8203125,15633.8125,26.1,3440
1747420638.9352586,Windows,BT7274_BT7274,BT7274,11837.0234375,15693.42578125,23.1,3440
1747420639.5922256,Windows,BT7274_BT7274,BT7274,11848.1640625,15718.80078125,31.6,3485
1747420640.1902704,Windows,BT7274_BT7274,BT7274,11830.73046875,15706.7890625,43.0,3485
1747420640.814262,Windows,BT7274_BT7274,BT7274,11827.546875,15702.578125,35.5,4128
1747420641.424063,Windows,BT7274_BT7274,BT7274,11834.41796875,15714.4453125,30.1,4128
1747420642.0367103,Windows,BT7274_BT7274,BT7274,11835.89453125,15708.8984375,28.9,4204
1747420642.6488352,Windows,BT7274_BT7274,BT7274,11834.17578125,15703.53125,30.1,4204
1747420643.245361,Windows,BT7274_BT7274,BT7274,11835.74609375,15695.93359375,27.8,3304
1747420643.7610936,Windows,BT7274_BT7274,BT7274,11835.74609375,15695.93359375,27.8,3304
1747420644.3242989,Windows,BT7274_BT7274,BT7274,11830.6796875,15686.5703125,26.3,3304
1747420644.9377306,Windows,BT7274_BT7274,BT7274,11843.671875,15713.50390625,26.3,4133
1747420645.5628686,Windows,BT7274_BT7274,BT7274,11843.671875,15713.50390625,26.3,4133
1747420646.1107423,Windows,BT7274_BT7274,BT7274,11833.15234375,15683.86328125,47.0,4133
1747420646.722898,Windows,BT7274_BT7274,BT7274,11841.21484375,15666.3125,45.3,4714
1747420647.3501418,Windows,BT7274_BT7274,BT7274,11867.5703125,15672.23828125,35.4,4714
1747420647.9620616,Windows,BT7274_BT7274,BT7274,11870.4296875,15690.98046875,36.7,3939
1747420648.5741134,Windows,BT7274_BT7274,BT7274,11870.4296875,15690.98046875,36.7,3939
1747420649.1420946,Windows,BT7274_BT7274,BT7274,11893.94140625,15607.3515625,25.0,3939
1747420649.825787,Windows,BT7274_BT7274,BT7274,11886.17578125,15646.93359375,39.1,4410
1747420650.4241998,Windows,BT7274_BT7274,BT7274,11865.61328125,15682.85546875,52.6,4410
1747420650.9435549,Windows,BT7274_BT7274,BT7274,11865.61328125,15682.85546875,52.6,4410
1747420651.5252223,Windows,BT7274_BT7274,BT7274,11869.515625,15728.05078125,40.4,4270
1747420652.1498585,Windows,BT7274_BT7274,BT7274,11856.6015625,15723.6015625,35.6,4270
1747420652.8012893,Windows,BT7274_BT7274,BT7274,11867.0859375,15720.60546875,28.7,3337
1747420653.3997555,Windows,BT7274_BT7274,BT7274,11863.8359375,15723.12890625,21.2,3337
1747420653.9796815,Windows,BT7274_BT7274,BT7274,11863.18359375,15662.546875,27.4,3465
1747420654.5791464,Windows,BT7274_BT7274,BT7274,11864.41015625,15663.00390625,20.2,3465
1747420655.1858363,Windows,BT7274_BT7274,BT7274,11855.88671875,15598.328125,26.7,3462
1747420655.7480679,Windows,BT7274_BT7274,BT7274,11840.76953125,15568.40625,26.8,3462
1747420656.3258998,Windows,BT7274_BT7274,BT7274,11835.30859375,15539.01171875,25.4,3453
1747420656.9374797,Windows,BT7274_BT7274,BT7274,11817.1015625,15557.0546875,24.8,3453
1747420657.5614924,Windows,BT7274_BT7274,BT7274,11817.15234375,15596.67578125,34.8,5147
1747420658.166678,Windows,BT7274_BT7274,BT7274,11806.234375,15632.32421875,42.5,5147
1747420658.7763329,Windows,BT7274_BT7274,BT7274,11789.73828125,15665.2265625,32.7,3471
1747420659.3873744,Windows,BT7274_BT7274,BT7274,11797.1875,15662.38671875,29.5,3471
1747420659.9003687,Windows,BT7274_BT7274,BT7274,11797.1875,15662.38671875,29.5,3471
1747420660.529237,Windows,BT7274_BT7274,BT7274,11787.39453125,15665.58984375,29.4,3686
1747420661.1396458,Windows,BT7274_BT7274,BT7274,11778.9609375,15672.2734375,30.8,3686
1747420661.7619765,Windows,BT7274_BT7274,BT7274,11800.6953125,15659.54296875,40.5,5042
1747420662.3693647,Windows,BT7274_BT7274,BT7274,11800.1640625,15596.66015625,39.3,5042
1747420662.984379,Windows,BT7274_BT7274,BT7274,11789.4296875,15598.453125,32.1,3436
1747420663.6066072,Windows,BT7274_BT7274,BT7274,11785.51953125,15598.35546875,31.5,3436
1747420664.1975105,Windows,BT7274_BT7274,BT7274,11785.51953125,15598.35546875,31.5,3436
1747420664.7458634,Windows,BT7274_BT7274,BT7274,11789.57421875,15604.93359375,33.2,3522
1747420665.3560522,Windows,BT7274_BT7274,BT7274,11798.24609375,15579.515625,42.6,3522
1747420665.944954,Windows,BT7274_BT7274,BT7274,11803.9296875,15623.71875,43.8,3690
1747420666.5710297,Windows,BT7274_BT7274,BT7274,11824.21484375,15636.51171875,30.5,3690
1747420667.1979048,Windows,BT7274_BT7274,BT7274,11820.5546875,15670.23046875,22.8,4181
1747420667.8205252,Windows,BT7274_BT7274,BT7274,11822.60546875,15671.90625,21.0,4181
1747420668.4496067,Windows,BT7274_BT7274,BT7274,11826.7890625,15673.2734375,23.7,3421
1747420669.0493786,Windows,BT7274_BT7274,BT7274,11831.52734375,15669.484375,31.9,3421
1747420669.6745803,Windows,BT7274_BT7274,BT7274,11838.31640625,15668.4296875,28.5,3566
1747420670.2833388,Windows,BT7274_BT7274,BT7274,11840.15234375,15668.9375,30.9,3566
1747420670.9068713,Windows,BT7274_BT7274,BT7274,11843.17578125,15609.5625,36.2,3354
1747420671.536749,Windows,BT7274_BT7274,BT7274,11845.69140625,15614.94921875,32.2,3354
1747420672.2036123,Windows,BT7274_BT7274,BT7274,11846.34765625,15674.7734375,31.1,5075
1747420672.8148248,Windows,BT7274_BT7274,BT7274,11837.25,15637.4375,29.7,5075
1747420673.5027428,Windows,BT7274_BT7274,BT7274,11831.5,15605.5234375,36.3,3800
1747420674.109489,Windows,BT7274_BT7274,BT7274,11835.71484375,15602.875,33.4,3800
1747420674.7225425,Windows,BT7274_BT7274,BT7274,11840.58203125,15602.8359375,35.1,3410
1747420675.337291,Windows,BT7274_BT7274,BT7274,11838.08203125,15577.13671875,29.8,3410
1747420675.9439564,Windows,BT7274_BT7274,BT7274,11833.94140625,15585.04296875,28.7,3526
1747420676.5755262,Windows,BT7274_BT7274,BT7274,12235.58984375,15608.125,24.2,3526
1747420677.1828105,Windows,BT7274_BT7274,BT7274,12089.08984375,15609.23046875,24.0,4164
1747420677.786143,Windows,BT7274_BT7274,BT7274,12081.484375,15611.03515625,24.5,4164
1747420678.4079406,Windows,BT7274_BT7274,BT7274,12079.37109375,15667.6953125,23.5,3526
1747420679.0341928,Windows,BT7274_BT7274,BT7274,12075.21875,15675.44140625,23.1,3526
1747420679.6582513,Windows,BT7274_BT7274,BT7274,12073.25,15669.83984375,35.3,3822
1747420680.2512517,Windows,BT7274_BT7274,BT7274,12344.4453125,15669.84375,24.9,3822
1747420680.763375,Windows,BT7274_BT7274,BT7274,12344.4453125,15669.84375,24.9,3822
1747420681.4200478,Windows,BT7274_BT7274,BT7274,12347.82421875,15672.40234375,34.8,3686
1747420681.9993546,Windows,BT7274_BT7274,BT7274,12353.3671875,15675.2109375,33.5,3686
1747420682.6545994,Windows,BT7274_BT7274,BT7274,12354.41015625,15645.1875,33.9,3601
1747420683.2602324,Windows,BT7274_BT7274,BT7274,12343.00390625,15657.96484375,35.6,3601
1747420683.9172907,Windows,BT7274_BT7274,BT7274,12338.49609375,15666.0,34.4,4412
1747420684.5431094,Windows,BT7274_BT7274,BT7274,12350.1953125,15685.80859375,30.9,4412
1747420685.147664,Windows,BT7274_BT7274,BT7274,12350.4296875,15685.0703125,42.1,3297
1747420685.7448194,Windows,BT7274_BT7274,BT7274,12357.3671875,15683.83984375,40.8,3297
1747420686.2581232,Windows,BT7274_BT7274,BT7274,12357.3671875,15683.83984375,40.8,3297
1747420686.864559,Windows,BT7274_BT7274,BT7274,12368.0234375,15725.64453125,28.6,4327
1747420687.5353098,Windows,BT7274_BT7274,BT7274,12405.7265625,15717.09765625,40.0,4327
1747420688.227023,Windows,BT7274_BT7274,BT7274,12391.11328125,15690.57421875,41.3,4241
1747420688.8319607,Windows,BT7274_BT7274,BT7274,12394.34375,15715.05859375,29.9,4241
1747420689.426664,Windows,BT7274_BT7274,BT7274,12408.4921875,15705.71484375,36.0,3692
1747420689.9338555,Windows,BT7274_BT7274,BT7274,12408.4921875,15705.71484375,36.0,3692
1747420690.516351,Windows,BT7274_BT7274,BT7274,12421.2421875,15698.734375,31.1,3692
1747420691.1071646,Windows,BT7274_BT7274,BT7274,12418.65234375,15617.0859375,28.2,3642
1747420691.7367659,Windows,BT7274_BT7274,BT7274,12397.9296875,15606.58203125,40.5,3642
1747420692.3504975,Windows,BT7274_BT7274,BT7274,12405.58203125,15592.46484375,31.7,5000
1747420692.980475,Windows,BT7274_BT7274,BT7274,12392.6640625,15581.6796875,32.1,5000
1747420693.5747473,Windows,BT7274_BT7274,BT7274,12399.0703125,15559.3671875,29.4,3501
1747420694.0895157,Windows,BT7274_BT7274,BT7274,12399.0703125,15559.3671875,29.4,3501
1747420694.6560912,Windows,BT7274_BT7274,BT7274,12401.21875,15549.76953125,27.3,3501
1747420695.2376502,Windows,BT7274_BT7274,BT7274,12383.203125,15545.03125,32.0,3514
1747420695.8791034,Windows,BT7274_BT7274,BT7274,12397.9296875,15547.89453125,22.7,3514
1747420696.572613,Windows,BT7274_BT7274,BT7274,12400.71875,15548.63671875,28.5,5389
1747420697.184423,Windows,BT7274_BT7274,BT7274,12397.8984375,15569.3046875,31.8,5389
1747420697.7783895,Windows,BT7274_BT7274,BT7274,12408.77734375,15625.48828125,31.4,3733
1747420698.376269,Windows,BT7274_BT7274,BT7274,12446.8515625,15629.42578125,31.6,3733
1747420698.8784094,Windows,BT7274_BT7274,BT7274,12446.8515625,15629.42578125,31.6,3733
1747420699.5350664,Windows,BT7274_BT7274,BT7274,12477.58203125,15652.89453125,44.7,6612
1747420700.1327126,Windows,BT7274_BT7274,BT7274,12487.83984375,15637.39453125,38.1,6612
1747420700.8360507,Windows,BT7274_BT7274,BT7274,12487.2421875,15628.796875,30.9,4302
1747420701.4474328,Windows,BT7274_BT7274,BT7274,12493.55859375,15622.046875,39.9,4302
1747420702.049156,Windows,BT7274_BT7274,BT7274,12481.6484375,15606.93359375,31.5,4392
1747420702.565012,Windows,BT7274_BT7274,BT7274,12481.6484375,15606.93359375,31.5,4392
1747420703.2061727,Windows,BT7274_BT7274,BT7274,12488.17578125,15607.8515625,38.4,4392
1747420703.8296704,Windows,BT7274_BT7274,BT7274,12489.52734375,15609.953125,35.9,3529
1747420704.4413033,Windows,BT7274_BT7274,BT7274,12262.234375,15607.3046875,33.5,3529
1747420705.0970392,Windows,BT7274_BT7274,BT7274,12260.453125,15604.79296875,32.5,4380
1747420705.6887631,Windows,BT7274_BT7274,BT7274,12261.14453125,15595.41015625,37.3,4380
1747420706.2043746,Windows,BT7274_BT7274,BT7274,12261.14453125,15595.41015625,37.3,4380
1747420706.7947187,Windows,BT7274_BT7274,BT7274,12259.67578125,15592.16796875,31.9,4242
1747420707.4161417,Windows,BT7274_BT7274,BT7274,12257.23046875,15588.62109375,26.1,4242
1747420708.0718231,Windows,BT7274_BT7274,BT7274,12258.22265625,15589.890625,31.8,3790
1747420708.7006555,Windows,BT7274_BT7274,BT7274,12258.98828125,15595.11328125,34.8,3790
1747420709.4069834,Windows,BT7274_BT7274,BT7274,12254.8125,15593.19140625,34.3,4475
1747420710.016276,Windows,BT7274_BT7274,BT7274,12254.8125,15593.19140625,34.3,4475
1747420710.5632937,Windows,BT7274_BT7274,BT7274,12251.44140625,15595.8671875,35.3,4475
1747420711.2069361,Windows,BT7274_BT7274,BT7274,12257.8515625,15604.69921875,40.6,4424
1747420711.8363647,Windows,BT7274_BT7274,BT7274,12266.8984375,15610.11328125,49.5,4424
1747420712.3842406,Windows,BT7274_BT7274,BT7274,12266.8984375,15610.11328125,49.5,4424
1747420713.0264566,Windows,BT7274_BT7274,BT7274,12265.90625,15614.30859375,48.6,4784
1747420713.650214,Windows,BT7274_BT7274,BT7274,12283.52734375,15637.48046875,36.6,4784
1747420714.2539806,Windows,BT7274_BT7274,BT7274,12301.765625,15632.296875,31.2,4272
1747420714.8611305,Windows,BT7274_BT7274,BT7274,12296.3125,15629.06640625,30.3,4272
1747420715.48228,Windows,BT7274_BT7274,BT7274,12296.3125,15629.06640625,30.3,4272
1747420716.0210705,Windows,BT7274_BT7274,BT7274,12311.64453125,15642.109375,37.2,10085
1747420716.6260762,Windows,BT7274_BT7274,BT7274,12285.52734375,15620.859375,38.0,10085
1747420717.2821183,Windows,BT7274_BT7274,BT7274,12271.28515625,15607.578125,40.2,5362
1747420717.910825,Windows,BT7274_BT7274,BT7274,12274.7890625,15602.51171875,36.1,5362
1747420718.508406,Windows,BT7274_BT7274,BT7274,12269.328125,15611.3828125,33.1,3563
1747420719.021915,Windows,BT7274_BT7274,BT7274,12269.328125,15611.3828125,33.1,3563
